"Major Department","Minor Department","Major Category","Minor Category",Item,UPC,"UPC Fixed",Description,"Case (LBS)","Landed Cost","Sale Price","Regular Price",Code,Stock,SKU,Category,Images,l,w,h,Pack,Size,Measure
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","160 - AMAZING DADS BBQ SAUCE 500ML",6275937,85220400088,852204000887,"AMAZING DADS   BBQ SACE   GF",3.50,36.00,48.6,56.88,EDM,32,EDM6275937,"Bulk Foods & Wholesale Grocery>CONDIMENTS",,5.80,6.50,9.80,6,500,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","300 - BBQ SAUCE-BULLS EYE 425ML",477588,6810089106,068100891065,"BULLS EYE BBQ  STKHSE SC",10.82,29.99,40.49,47.38,EDM,40,EDM477588,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/477588/477588.jpg,14.50,5.90,7.20,10,425,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","300 - BBQ SAUCE-BULLS EYE 425ML",477646,6810089105,068100891058,"BULLS EYE BBQ CHIPOTLE SC",12.19,30.03,40.54,47.45,EDM,21,EDM477646,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/477646/477646.jpg,14.50,5.90,7.20,10,425,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","300 - BBQ SAUCE-BULLS EYE 425ML",477695,6810089076,068100890761,"BULLS EYE BBQ CHKN/RIB SC",12.44,30.04,40.55,47.46,EDM,106,EDM477695,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/477695/477695.jpg,14.50,5.90,7.20,10,425,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","300 - BBQ SAUCE-BULLS EYE 425ML",477596,6810089104,068100891041,"BULLS EYE BBQ GRILL ON/GR",12.38,30.04,40.55,47.46,EDM,58,EDM477596,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/477596/477596.jpg,14.50,5.90,7.20,10,425,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","300 - BBQ SAUCE-BULLS EYE 425ML",477711,6810089108,068100891089,"BULLS EYE BBQ GUINESS SCE",12.85,30.05,40.57,47.48,EDM,53,EDM477711,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/477711/477711.jpg,14.50,5.90,7.20,10,425,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","300 - BBQ SAUCE-BULLS EYE 425ML",477679,6810089100,068100891003,"BULLS EYE BBQ HON/GRLC SC",12.32,30.04,40.55,47.46,EDM,42,EDM477679,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/477679/477679.jpg,14.50,5.90,7.20,10,425,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","300 - BBQ SAUCE-BULLS EYE 425ML",477570,6810089103,068100891034,"BULLS EYE BBQ OLD/HICK    SCE",12.16,30.03,40.54,47.45,EDM,63,EDM477570,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/477570/477570.jpg,14.50,5.90,7.20,10,425,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","300 - BBQ SAUCE-BULLS EYE 425ML",477521,6810089102,068100891027,"BULLS EYE BBQ ORIG SAUCE",12.19,30.03,40.54,47.45,EDM,180,EDM477521,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/477521/477521.jpg,14.50,5.90,7.20,10,425,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","300 - BBQ SAUCE-BULLS EYE 425ML",477562,6810089107,068100891072,"BULLS EYE BBQ SWT/STCKY   SAC",11.99,30.03,40.54,47.45,EDM,60,EDM477562,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/477562/477562.jpg,14.50,5.90,7.20,10,425,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","995 - BBQ SAUCE-FOODSERVICE",608455,6810047970,068100479706,"BULLSEYE ORIG BBQ SAUCE   BOLD",21.00,37.08,50.06,58.59,EDM,44,EDM608455,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/608455/608455.jpg,5.80,11.30,11.20,2,3.78,LT
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","510 - BBQ SAUCE-CATTLE BOYZ 490ML",2458875,62803910201,628039102016,"CATTLE BOYZ BBQ SCE",12.19,30.14,40.69,47.62,EDM,101,EDM2458875,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/2458875/2458875.jpg,14.40,10.90,9.40,6,490,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","510 - BBQ SAUCE-CATTLE BOYZ 490ML",2458883,62803910219,628039102191,"CATTLE BOYZ SWT CHILI BBQ SAUCE",12.19,30.14,40.69,47.62,EDM,0,EDM2458883,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/2458883/2458883.jpg,14.40,10.90,9.40,6,490,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","510 - BBQ SAUCE-CATTLE BOYZ 490ML",2458891,62803930200,628039302003,"CATTLEBOYZ CHIPOL MPL BBQ SAUCE",12.19,30.14,40.69,47.62,EDM,51,EDM2458891,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/2458891/2458891.jpg,14.40,10.90,9.40,6,490,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","995 - BBQ SAUCE-FOODSERVICE",658716,62803910021,628039100210,"CATTLEBOYZ SAUCE BBQ",22.49,27.34,36.91,43.2,EDM,21,EDM658716,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/658716/658716.jpg,12.00,5.90,12.00,2,4,LT
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","995 - BBQ SAUCE-FOODSERVICE",383596,4150075464,041500754642,"CATTLEMEN S SAUCE BBQ ST. LOUIS",51.30,30.21,40.78,47.73,EDM,4,EDM383596,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/383596/383596.jpg,14.00,5.00,12.00,2,3.78,LT
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","995 - BBQ SAUCE-FOODSERVICE",406124,5620084183,056200841837,"CATTLEMEN S SAUCE BBQ SWT MEMPHIS",21.98,29.34,39.61,46.36,EDM,1,EDM406124,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/406124/406124.jpg,35.20,13.90,31.10,2,3.78,LT
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","370 - BBQ SAUCE-LA GRILLE BASE 435ML",6215826,6620002193,066200021931,"CH LGRLE BBQ   MONT STK",15.30,25.17,33.98,39.77,EDM,14,EDM6215826,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/6215826/6215826.jpg,7.50,11.00,8.20,12,435,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","370 - BBQ SAUCE-LA GRILLE BASE 435ML",6215875,6620002158,066200021580,"CH LGRLE BBQ SAU CHK RIB",15.30,25.17,33.98,39.77,EDM,15,EDM6215875,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/6215875/6215875.jpg,7.50,11.00,8.20,12,435,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","370 - BBQ SAUCE-LA GRILLE BASE 435ML",6215818,6620002157,066200021573,"CH LGRLE BBQ SAU ORIG",15.30,25.17,33.98,39.77,EDM,12,EDM6215818,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/6215818/6215818.jpg,7.50,11.00,8.20,12,435,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","370 - BBQ SAUCE-LA GRILLE BASE 435ML",6215883,6620002159,066200021597,"CH LGRLE BBQ SAU SWT HET",15.30,25.17,33.98,39.77,EDM,9,EDM6215883,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/6215883/6215883.jpg,7.50,11.00,8.20,12,435,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","135 - FODY BBQ SAUCE 340GR",6276620,62805575884,628055758846,"FODY ORIG BBQ  SAUCE GF",3.50,24.81,33.49,39.2,EDM,8,EDM6276620,"Bulk Foods & Wholesale Grocery>CONDIMENTS",,12.00,12.00,6.50,6,340,GR
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","995 - BBQ SAUCE-FOODSERVICE",269431,6073040360,060730403601,"FORTY CREEK SAUCE BBQ",22.31,44.33,59.85,70.04,EDM,22,EDM269431,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/269431/269431.jpg,12.70,6.50,12.20,2,4,LT
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","124 - GOOD FOOD FOR GOOD BBQ SAUCE 250ML",6276281,62784340269,627843402695,"GOOD FOOD FOR  GOOD BBQ   GF",3.50,31.20,42.12,49.3,EDM,9,EDM6276281,"Bulk Foods & Wholesale Grocery>CONDIMENTS",,12.00,12.00,6.50,6,250,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","124 - GOOD FOOD FOR GOOD BBQ SAUCE 250ML",6276323,62784340271,627843402718,"GOOD FOOD FOR  GOOD BBQ   SPICY GF",3.50,31.20,42.12,49.3,CAL,0,CAL6276323,"Bulk Foods & Wholesale Grocery>CONDIMENTS",,12.00,12.00,6.50,6,250,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","995 - BBQ SAUCE-FOODSERVICE",6271084,,000000000000,"HLMN ANCH CHIP GF",9.30,33.59,45.35,53.07,EDM,40,EDM6271084,"Bulk Foods & Wholesale Grocery>CONDIMENTS",,12.10,6.20,11.20,2,3.78,LT
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","150 - BBQ SAUCE-HEINZ 550ML",2458131,5700000046,057000000462,"HZ BBQ SAUCE CAROLINA VIN TANGY",7.98,26.88,36.29,42.47,EDM,0,EDM2458131,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/2458131/2458131.jpg,10.80,4.80,7.40,6,475,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","150 - BBQ SAUCE-HEINZ 550ML",2456465,5700000047,057000000479,"HZ BBQ SAUCE KANSAS CITY  SWEET",8.46,26.90,36.32,42.5,EDM,12,EDM2456465,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/2456465/2456465.jpg,10.80,4.80,7.40,6,475,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","150 - BBQ SAUCE-HEINZ 550ML",2456473,5700000050,057000000509,"HZ BBQ SAUCE MEMPHIS SWT  SPICY",8.38,26.89,36.3,42.49,EDM,11,EDM2456473,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/2456473/2456473.jpg,10.80,4.80,7.40,6,475,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","150 - BBQ SAUCE-HEINZ 550ML",2456481,5700000051,057000000516,"HZ BBQ SAUCE TEXAS BOLD   SPICY",8.21,26.89,36.3,42.49,EDM,23,EDM2456481,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/2456481/2456481.jpg,10.80,4.80,7.40,6,475,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","200 - BBQ SAUCE-KRAFT 455ML",477430,6810007829,068100078299,"KR BROWN SUGAR BBQ SAUCE",12.97,23.55,31.79,37.21,EDM,82,EDM477430,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/477430/477430.jpg,11.00,6.90,8.00,10,455,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","200 - BBQ SAUCE-KRAFT 455ML",477356,6810007858,068100078589,"KR CHICKEN N RIB BBQ SAUC",12.97,23.55,31.79,37.21,EDM,110,EDM477356,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/477356/477356.jpg,11.00,6.90,8.00,10,455,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","200 - BBQ SAUCE-KRAFT 455ML",477349,6810007855,068100078558,"KR GARLIC BBQ SAUCE",12.36,23.53,31.77,37.18,EDM,51,EDM477349,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/477349/477349.jpg,11.00,6.90,8.00,10,455,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","200 - BBQ SAUCE-KRAFT 455ML",477315,6810007853,068100078534,"KR HICKORY BBQ SAUCE",12.39,23.53,31.77,37.18,EDM,62,EDM477315,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/477315/477315.jpg,11.00,6.90,8.00,10,455,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","200 - BBQ SAUCE-KRAFT 455ML",477299,6810007852,068100078527,"KR ORIGINAL BBQ SAUCE",12.44,23.53,31.77,37.18,EDM,152,EDM477299,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/477299/477299.jpg,11.00,6.90,8.00,10,455,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","200 - BBQ SAUCE-KRAFT 455ML",477414,6810007837,068100078374,"KR X/RICH ORIG BBQ SAUCE",12.69,23.54,31.78,37.19,EDM,54,EDM477414,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/477414/477414.jpg,11.00,6.90,8.00,10,455,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","995 - BBQ SAUCE-FOODSERVICE",608901,6810047892,068100478921,"KRAFT SAUCE BBQ",20.03,32.37,43.7,51.14,EDM,40,EDM608901,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/608901/608901.jpg,5.80,11.30,11.20,2,3.78,LT
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","995 - BBQ SAUCE-FOODSERVICE",608927,6810047992,068100479928,"KRAFT SAUCE CHICK N RIB",20.92,32.39,43.73,51.18,EDM,20,EDM608927,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/608927/608927.jpg,5.80,11.30,11.20,2,3.78,LT
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","600 - BBQ SAUCE-MISC OLD STYLE 375ML",6273262,6280232743,062802327433,"LYNCH HONEY GARLIC SAUCE",28.75,30.14,40.69,47.62,EDM,25,EDM6273262,"Bulk Foods & Wholesale Grocery>CONDIMENTS",,11.20,6.40,8.40,12,375,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","600 - BBQ SAUCE-MISC OLD STYLE 375ML",603357,6280230313,062802303130,"OLDE STYLE SWEET & SOUR",13.00,28.90,39.02,45.66,EDM,54,EDM603357,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/603357/603357.jpg,11.20,6.40,8.40,12,375,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","995 - BBQ SAUCE-FOODSERVICE",315317,6876102302,068761023027,"PC SAUCE BBQ",21.40,19.68,26.57,31.09,EDM,49,EDM315317,"Bulk Foods & Wholesale Grocery>CONDIMENTS",,13.00,6.50,12.00,2,4,LT
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","995 - BBQ SAUCE-FOODSERVICE",630079,607306034000,607306034000,"RICHARDSON SAUCE BBQ ULT  2X3.78LTR",21.52,31.28,42.23,49.42,EDM,11,EDM630079,"Bulk Foods & Wholesale Grocery>CONDIMENTS",,11.30,5.80,11.50,2,3.78,LT
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","350 - BBQ SAUCE-ST HUBERT 398ML",836080,6670100100,066701001005,"ST HUBERT BBQ SAUCE",18.09,23.27,31.41,36.77,CAL,18,CAL836080,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/836080/836080.jpg,16.20,10.70,3.90,12,398,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","555 - BBQ SAUCE-STUBB'S 450ML",740613,73475601009,734756010098,"STUBB S BBQ SCE ORIGINAL",10.58,18.85,25.45,29.78,EDM,10,EDM740613,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/740613/740613.jpg,9.30,6.20,7.20,6,450,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","555 - BBQ SAUCE-STUBB'S 450ML",740647,73475601010,734756010104,"STUBB S BBQ SCE SPICY",10.58,18.85,25.45,29.78,EDM,36,EDM740647,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/740647/740647.jpg,9.30,6.20,7.20,6,450,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","555 - BBQ SAUCE-STUBB'S 450ML",740654,73475601027,734756010272,"STUBB S BBQ SCE SWEET HOT",10.58,18.85,25.45,29.78,EDM,60,EDM740654,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/740654/740654.jpg,9.30,6.20,7.20,6,450,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","10 - BBQ SAUCE-SWEET BABY RAYS 425ML",917062,1340935150,013409351505,"SWEET BABY RAY S BBQ SCE  HICKORY",20.00,29.43,39.73,46.5,EDM,56,EDM917062,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/917062/917062.jpg,12.00,9.00,9.00,12,425,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","10 - BBQ SAUCE-SWEET BABY RAYS 425ML",917005,1340991810,013409918104,"SWEET BABY RAY S BBQ SCE  ORGINAL",20.00,29.43,39.73,46.5,EDM,22,EDM917005,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/917005/917005.jpg,12.00,9.00,9.00,12,425,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","10 - BBQ SAUCE-SWEET BABY RAYS 425ML",917070,1340935100,013409351000,"SWEET BABY RAY S BBQ SCE  SWT N SPI",20.00,29.43,39.73,46.5,EDM,21,EDM917070,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/917070/917070.jpg,12.00,9.00,9.00,12,425,ML
"1 - GROCERY",CONDIMENTS,"50 - TOPPERS","100 - TOPPERS-FRENCH'S 140-170G",2456507,5620098895,056200988952,"FRCHS CRHY TOP  JALAPENO",3.90,33.08,44.66,52.27,EDM,11,EDM2456507,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/2456507/2456507.jpg,12.00,9.80,5.10,8,140,GR
"1 - GROCERY",CONDIMENTS,"50 - TOPPERS","100 - TOPPERS-FRENCH'S 140-170G",2456515,5620098893,056200988938,"FRCHS CRHY TOP DILL PICK",3.90,33.08,44.66,52.27,EDM,11,EDM2456515,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/2456515/2456515.jpg,12.00,9.80,5.10,8,141,GR
"1 - GROCERY",CONDIMENTS,"50 - TOPPERS","100 - TOPPERS-FRENCH'S 140-170G",2456499,5620098896,056200988969,"FRCHS CRHY TOP ONIONS",4.40,33.09,44.67,52.28,EDM,0,EDM2456499,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/2456499/2456499.jpg,12.00,9.80,5.10,8,170,GR
"1 - GROCERY",CONDIMENTS,"50 - TOPPERS","100 - TOPPERS-FRENCH'S 140-170G",2456523,5620098894,056200988945,"FRCHS CRHY TOP RED PEPPR",3.90,33.08,44.66,52.27,EDM,0,EDM2456523,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/2456523/2456523.jpg,12.00,9.80,5.10,8,141,GR
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","590 - HOT SAUCE-BLUE TOP 255ML",2456424,81627702101,816277021019,"BLUE TOP BUFF  CAY HOTS   GF",8.37,26.14,35.29,41.3,CAL,0,CAL2456424,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/2456424/2456424.jpg,7.50,5.30,7.90,6,255,GR
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","590 - HOT SAUCE-BLUE TOP 255ML",2456432,81627702104,816277021040,"BLUE TOP GAR   HOT SAUCE  GF",8.37,26.14,35.29,41.3,CAL,17,CAL2456432,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/2456432/2456432.jpg,7.50,5.30,7.90,6,255,GR
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","590 - HOT SAUCE-BLUE TOP 255ML",2456416,81627702103,816277021033,"BLUE TOP HNY   CHIP GF",8.37,26.14,35.29,41.3,CAL,81,CAL2456416,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/2456416/2456416.jpg,7.50,5.30,7.90,6,255,GR
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","590 - HOT SAUCE-BLUE TOP 255ML",2456440,81627702100,816277021002,"BLUE TOP ORG    NOT HOT   SAUCE GF",8.37,26.14,35.29,41.3,CAL,30,CAL2456440,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/2456440/2456440.jpg,7.50,5.30,7.90,6,255,GR
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","335 - M&S SAUCE-WORCESTERSHIRE FRENCH 295",6219703,5620093161,056200931613,"FRCHS WORCST   SCE",10.71,32.08,43.31,50.69,EDM,47,EDM6219703,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/6219703/6219703.jpg,13.20,6.10,6.90,12,295,ML
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","608 - STEAK SAUCE-A1 ORIGINAL 400ML",138917,6228717011,062287170111,"A1 ORIG STEAK  SAUCE",13.49,46.00,62.1,72.68,EDM,40,EDM138917,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/138917/138917.jpg,10.70,5.70,9.20,12,400,ML
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","995 - M&S SAUCE-FOODSERVICE",579169,5900005379,059000053790,"BICKS HORSERADISH PREPARE",23.63,33.90,45.77,53.56,EDM,22,EDM579169,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/579169/579169.jpg,14.00,7.00,11.00,2,4,LT
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","995 - M&S SAUCE-FOODSERVICE",752956,5900007825,059000078250,"BICKS SAUCE SEAFOOD",27.65,44.99,60.74,71.08,EDM,46,EDM752956,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/752956/752956.jpg,14.00,7.00,11.00,2,4,LT
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","640 - SAUCE MISC-C&B WELL MINT SAUCE",705236,5150024808,051500248089,"C&B MINT SAUCE",9.81,34.80,46.98,54.98,EDM,7,EDM705236,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/705236/705236.jpg,7.90,5.90,7.70,12,148,ML
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","595 - LIQUID SMOKE-COLGIN LIQUID SMOKE118",215541,7105300001,071053000019,"COLGIN LIQUID  SMK HICKRY",5.51,35.13,47.43,55.51,CAL,106,CAL215541,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/215541/215541.jpg,7.40,5.50,7.40,12,118,ML
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","995 - M&S SAUCE-FOODSERVICE",261586,5700082356,057000823566,"DIANA SAUCE SWEET & SPICY THAI",22.16,35.52,47.95,56.12,EDM,15,EDM261586,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/261586/261586.jpg,10.90,6.50,11.90,2,3.78,LT
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","998 - M&S SAUCE-FOODSERVICE COOKING",770875,4150074746,041500747460,"FRANK S SAUCE CAYENNE PPR",9.63,14.37,19.4,22.7,EDM,332,EDM770875,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/770875/770875.jpg,17.00,8.10,12.00,1,3.78,LT
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","998 - M&S SAUCE-FOODSERVICE COOKING",406215,5620084250,056200842506,"FRANK S SAUCE SWEET CHILI",22.53,33.95,45.83,53.64,EDM,13,EDM406215,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/406215/406215.jpg,27.30,22.30,26.90,4,1.89,LT
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","998 - M&S SAUCE-FOODSERVICE COOKING",675082,4150074099,041500740997,"FRANK S SAUCE XTRA HOT",9.74,16.67,22.5,26.34,EDM,23,EDM675082,"Bulk Foods & Wholesale Grocery>CONDIMENTS",,14.30,5.40,11.80,1,3.78,LT
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","998 - M&S SAUCE-FOODSERVICE COOKING",248484,4150005363,041500053639,"FRENCH S WORCESTERSHIRE",19.49,19.44,26.24,30.72,EDM,3,EDM248484,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/248484/248484.jpg,12.80,6.60,12.60,2,3.78,LT
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","540 - HOT SAUCE-FRANKS 354ML",641530,5620078067,056200780679,"FRNKS RH BUFF  WING SACE",17.21,47.23,63.76,74.62,EDM,182,EDM641530,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/641530/641530.jpg,11.20,8.30,7.90,12,354,ML
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","540 - HOT SAUCE-FRANKS 354ML",365288,5620083923,056200839230,"FRNKS RH CHILI",17.21,47.23,63.76,74.62,EDM,41,EDM365288,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/365288/365288.jpg,11.20,8.30,7.90,12,354,ML
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","540 - HOT SAUCE-FRANKS 354ML",916015,5620094201,056200942015,"FRNKS RH HONEY GARLIC",19.26,47.29,63.84,74.72,EDM,43,EDM916015,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/916015/916015.jpg,11.20,8.30,7.90,12,354,ML
