"Major Department","Minor Department","Major Category","Minor Category",Item,UPC,"UPC Fixed",Description,"Case (LBS)","Landed Cost","Sale Price","Regular Price",Code,Stock,SKU,Category,Images,l,w,h,Pack,Size,Measure
"1 - GROCERY","PORTABLE SNACKS","37 - NATURAL SNACK BARS","266 - NAT SNK BARS SINGLE SUZIE GOOD FATS",2471233,62805599708,628055997085,"SUZIES GOOD FATS CHOC ALM",2.08,22.82,30.81,36.06,CAL,48,CAL2471233,"Bulk Foods & Wholesale Grocery>PORTABLE SNACKS",https://test.tgp.crs/item_images/2471233/2471233.jpg,8.80,5.90,2.50,12,39,GR
"1 - GROCERY","BAKING PRODUCTS","51 - BAKING CHIPS","445 - B.CHIPS HERSHEY CHIPITS 1.8KG",196188,5660090229,056600902299,"HSY S/SWEET LRG BAG",33.00,121.47,163.98,191.92,EDM,23,EDM196188,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/196188/196188.jpg,19.30,11.80,10.60,8,1.8,KG
"1 - GROCERY","BAKING PRODUCTS","66 - BAKING NUTS","995 - BAKING NUTS FOODSERVICE",6239966,5996623524,059966235247,"TROPHY WALNUT PIECES",6.92,52.18,70.44,82.44,EDM,0,EDM6239966,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/6239966/6239966.jpg,12.30,5.50,9.50,1,3,KG
"1 - GROCERY","OIL VINEGAR STUFFING MIXES","55 - VINEGAR","525 - VINEGAR WINE REGULAR COLAVITA",671412,3915341305,039153413054,"COLAVITA RED WINE VINEGAR",12.00,34.97,47.21,55.25,CAL,34,CAL671412,"Bulk Foods & Wholesale Grocery>OIL VINEGAR STUFFING MIXES",https://test.tgp.crs/item_images/671412/671412.jpg,15.10,7.00,7.30,12,500,ML
"1 - GROCERY","FLOUR & CAKE MIX","11 - FLOUR","160 - FLOUR WHOLE WHEAT RHOOD 5KG",146498,5900001684,059000016849,"R.H. WHOLEWHEAT A/P FLOUR",57.09,39.42,53.22,62.28,EDM,37,EDM146498,"Bulk Foods & Wholesale Grocery>FLOUR & CAKE MIX",https://test.tgp.crs/item_images/146498/146498.jpg,22.80,12.20,6.60,5,5,KG
"1 - GROCERY","FLOUR & CAKE MIX","16 - ORGANIC FLOUR","150 - ORGANIC FLOUR ROBIN HOOD A/P 2 KG",6292601,5900005011,059000050119,"R.H ORGANIC ALL PURPOSE   FLOUR",54.51,86.93,117.36,137.35,EDM,48,EDM6292601,"Bulk Foods & Wholesale Grocery>FLOUR & CAKE MIX",,20.90,10.40,10.90,12,2,KG
"1 - GROCERY","FLOUR & CAKE MIX","21 - PANCAKE/WAFFLE MIX","350 - PANCAKE/WAFFLE CASTLE KITCHEN 454GR",2482602,62784345914,627843459149,"CASTLE KITCHEN VAN PANCAK  PROTEIN",6.00,39.67,53.55,62.68,CAL,35,CAL2482602,"Bulk Foods & Wholesale Grocery>FLOUR & CAKE MIX",https://test.tgp.crs/item_images/2482602/2482602.jpg,9.50,21.30,6.50,6,454,GR
"1 - GROCERY","FLOUR & CAKE MIX","31 - CAKE MIXES","995 - CAKE MIXES FOODSERVICE",229245,6618872294,066188722943,"JELLO CHEESECAKE MIX",4.82,19.05,25.72,30.1,EDM,74,EDM229245,"Bulk Foods & Wholesale Grocery>FLOUR & CAKE MIX",https://test.tgp.crs/item_images/229245/229245.jpg,9.20,6.40,4.90,2,1,KG
"1 - GROCERY",DESSERTS,"11 - RTE PUDDING","215 - RTE PUDDING SNACK PK GELS 4PK",614537,5880741235,058807412359,"SNACK PACK GELS STRW NSA  4X99GR",12.21,21.01,28.36,33.2,EDM,24,EDM614537,"Bulk Foods & Wholesale Grocery>DESSERTS",https://test.tgp.crs/item_images/614537/614537.jpg,16.70,11.40,4.70,12,4,EA
"1 - GROCERY",DESSERTS,"21 - PUDDING POWDER","995 - PUDDING POWDER FOODSERVICE",379131,6618807453,066188074530,"JELLO PUDDING&PIE LEMON",4.82,12.04,16.25,19.02,EDM,0,EDM379131,"Bulk Foods & Wholesale Grocery>DESSERTS",https://test.tgp.crs/item_images/379131/379131.jpg,9.20,6.50,5.00,2,1,KG
"1 - GROCERY",DESSERTS,"31 - JELLY POWDERS","995 - JELLY POWDER FOODSERVICE",462598,6618807463,066188074639,"JELLO JELLY POWDER BERRY  BLUE",4.95,12.41,16.75,19.61,EDM,44,EDM462598,"Bulk Foods & Wholesale Grocery>DESSERTS",https://test.tgp.crs/item_images/462598/462598.jpg,9.90,6.40,4.70,2,1,KG
"1 - GROCERY","SUGAR & SPICES","11 - EXTRACTS","850 - EXTRACTS STAR ANISE C.HOUSE 43ML",855908,6620000478,066200004781,"C.HSE EXT STAR ANISE PURE",0.76,15.72,21.22,24.84,EDM,21,EDM855908,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/855908/855908.jpg,4.40,2.00,3.80,6,43,ML
"1 - GROCERY","SUGAR & SPICES","21 - CAKE DECORATING","300 - CAKE DECOR ICING C.MATE 120G",525642,6620000807,066200008079,"++C.MATE RED   ICING",3.89,23.60,31.86,37.29,EDM,0,EDM525642,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/525642/525642.jpg,13.50,12.00,7.30,12,120,GR
"1 - GROCERY","SUGAR & SPICES","51 - SALT & SALT SUBSTITUTES","210 - SALT/SUB SEA LA BALEINE 750G",193623,7946201381,079462013811,"LA BALEIN SEA  SALT COARS",21.34,49.93,67.41,78.89,EDM,25,EDM193623,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/193623/193623.jpg,12.50,9.20,8.20,12,750,GR
"1 - GROCERY","SUGAR & SPICES","61 - SEASONING & SALAD TOPPER","270 - SEASON/ST RUB FRANKS REDHOT",2470425,6620002108,066200021085,"FRANKS REDHOT   ORIGINAL  SEASONING",13.82,26.13,35.28,41.29,EDM,45,EDM2470425,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/2470425/2470425.jpg,6.60,4.40,5.40,6,132,GR
"1 - GROCERY","SUGAR & SPICES","71 - SUGAR","250 - SUGAR BROWN ROGER MAPLE 170-220GR",6231054,5889182611,058891826117,"ROGERS MAPLE    SUGAR 220 GR",3.30,24.61,33.22,38.88,EDM,39,EDM6231054,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/6231054/6231054.jpg,9.80,3.70,6.80,6,220,GR
"1 - GROCERY","SUGAR & SPICES","81 - SUGAR SUBSTITUTES","920 - SUGAR SUBSTITUTES SWERVE 340 GR",6261341,85270030019,852700300191,"SWERVE GRANULAR SUGAR",6.58,48.94,66.07,77.33,CAL,14,CAL6261341,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/6261341/6261341.jpg,14.60,7.90,8.80,6,340,GR
"1 - GROCERY","ETHNIC FOODS","11 - MEXICAN","140 - MEXICAN SALSA VALUE OEP 650ML",746743,5830085452,058300854526,"OEP THK/CHNK MED SALSA",26.93,42.22,57,66.71,EDM,0,EDM746743,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/746743/746743.jpg,14.40,11.20,7.10,12,650,ML
"1 - GROCERY","ETHNIC FOODS","15 - FILIPINO","267 - MANG PEDRO CHICHARON",6261929,88010311382,880103113827,"MANG PEDRO CHICHRN OF VIN",7.50,76.10,102.74,120.24,CAL,7,CAL6261929,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",,9.00,15.00,20.00,24,142,GR
"1 - GROCERY","ETHNIC FOODS","21 - ASIAN","184 - ASIAN INSTANT NOODLES MAMA",2452027,885098710152,885098710152,"MAMA CHICKEN NODLES 5PK",3.80,12.47,16.83,19.7,CAL,348,CAL2452027,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/2452027/2452027.jpg,4.80,11.80,13.00,6,55,GR
"1 - GROCERY","ETHNIC FOODS","36 - SOUTH ASIAN","355 - SOUTH ASIAN SNACK HALDIRAM 150GR",260711,890400440364,890400440364,"HALDIRAMS TASTY NUTS      SPCY PNUT",7.00,22.87,30.87,36.13,CAL,5,CAL260711,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/260711/260711.jpg,5.30,4.30,7.60,20,150,GR
"1 - GROCERY","ETHNIC FOODS","46 - CARIBBEAN","255 - CARIBBN CANNED FOODS GRACE",558908,5527084637,055270846377,"GRACE CHICK PEAS GARBANZO",29.01,29.81,40.24,47.1,CAL,39,CAL558908,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/558908/558908.jpg,13.70,10.20,9.30,24,540,ML
"1 - GROCERY","ETHNIC FOODS","75 - EASTERN EUROPEAN","320 - EAST EURO COND HENSTENBERG GHERKIN",6221303,3827440355,038274403555,"HENSTENBERG KNAX GHERKINS",23.00,25.41,34.3,40.15,CAL,8,CAL6221303,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/6221303/6221303.jpg,12.00,18.00,7.40,6,1.5,LT
"1 - GROCERY","ETHNIC FOODS","80 - BRITISH","460 - BRITISH JAMS ROBERTSON",715573,5964420417,059644204176,"ROBERTSON THICK CUT ORG    MARM",7.07,16.41,22.15,25.93,CAL,56,CAL715573,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/715573/715573.jpg,6.80,5.70,4.70,6,250,ML
"1 - GROCERY","ETHNIC FOODS","85 - DUTCH","254 - DUTCH CONF FRUITELLA",2481307,82918510420,829185104200,"FRUITELLA STRAWBERRY",6.49,42.22,57,66.71,CAL,26,CAL2481307,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",,13.80,6.40,7.10,24,123,GR
"1 - GROCERY","SOFT DRINKS","61 - SOFT DRINKS-SPECIALTY","660 - SPECIALTY-FEVER TREE 4PK",264556,89819500101,898195001014,"FEVERTREE TONIC 4X200ML",16.70,30.04,40.55,47.46,CAL,119,CAL264556,"Bulk Foods & Wholesale Grocery>SOFT DRINKS",https://test.tgp.crs/item_images/264556/264556.jpg,12.20,8.20,7.40,6,4,EA
"1 - GROCERY","SNACK FOODS","11 - POTATO SNACKS","502 - POTATO SNACK-PRNGLS 138-156G",567958,6410011139,064100111394,"PRINGLES CHEDDAR CHEESE",6.59,30.77,41.54,48.62,EDM,55,EDM567958,"Bulk Foods & Wholesale Grocery>SNACK FOODS",https://test.tgp.crs/item_images/567958/567958.jpg,15.60,8.90,9.40,14,156,GR
"1 - GROCERY","SNACK FOODS","61 - JERKY SNACK","330 - MEAT SNACK-LORISSAS KTN 63G",2470284,1708288158,017082881588,"LORISSAS KOREAN BBQ JRKY",1.92,33.17,44.78,52.41,EDM,11,EDM2470284,"Bulk Foods & Wholesale Grocery>SNACK FOODS",https://test.tgp.crs/item_images/2470284/2470284.jpg,7.20,7.10,10.00,8,63,GR
"1 - GROCERY","SNACK FOODS","72 - NUT PRODUCT","318 - ALMONDS-PLANTERS 200GR",2475127,5871699173,058716991730,"PLANTER RST ALMND SALTED",9.31,54.34,73.36,85.86,EDM,39,EDM2475127,"Bulk Foods & Wholesale Grocery>SNACK FOODS",https://test.tgp.crs/item_images/2475127/2475127.jpg,16.40,12.20,3.20,12,200,GR
"1 - GROCERY","SNACK FOODS","96 - SPECIALTY SALTY SNACKS","260 - BFY SNACKS- SPOKES",2411635,62643380812,626433808121,"SPOKES GF DILL PICKLE",2.12,33.07,44.64,52.25,CAL,56,CAL2411635,"Bulk Foods & Wholesale Grocery>SNACK FOODS",https://test.tgp.crs/item_images/2411635/2411635.jpg,11.60,19.80,12.10,12,80,GR
"1 - GROCERY","SPREADS & SYRUP","11 - JAMS & JELLIES","160 - JAM & JELLY-JAM SMUCK 390ML",651646,5150005175,051500051757,"SMKR STRBRY DBL FRT SPRD",13.75,49.61,66.97,78.38,EDM,0,EDM651646,"Bulk Foods & Wholesale Grocery>SPREADS & SYRUP",https://test.tgp.crs/item_images/651646/651646.jpg,3.00,3.00,5.20,12,390,ML
"1 - GROCERY","SPREADS & SYRUP","21 - HONEY","320 - HONEY LIQUID ELIAS 1LT",6273619,5501300012,055013000127,"ELIAS LIQUID HONEY",26.46,112.04,151.25,177.02,CAL,25,CAL6273619,"Bulk Foods & Wholesale Grocery>SPREADS & SYRUP",https://test.tgp.crs/item_images/6273619/6273619.jpg,7.90,5.90,3.90,12,1,KG
"1 - GROCERY","SPREADS & SYRUP","31 - PEANUT BUTTER","320 - PEANUT BUTTER KRAFT 1KG",6267454,6810090277,068100902778,"KR PEANUT BUTTER EXT RST",28.44,89.58,120.93,141.54,EDM,50,EDM6267454,"Bulk Foods & Wholesale Grocery>SPREADS & SYRUP",,14.70,10.70,6.60,12,1,KG
"1 - GROCERY","SPREADS & SYRUP","51 - SYRUP","995 - SYRUP FOODSRV TABLE PORTION",375253,6280212361,062802123615,"O.S SYRUP PANCAKE 43ML",16.70,23.72,32.02,37.48,EDM,25,EDM375253,"Bulk Foods & Wholesale Grocery>SPREADS & SYRUP",https://test.tgp.crs/item_images/375253/375253.jpg,18.50,9.00,5.00,1,120,PK
"1 - GROCERY","HOT BEVERAGES","11 - RST & GRD COFFEE","285 - R&G COFF MNSTRM FOLG 642-975G",507269,2550010250,025500102504,"FOLGERS MTN ROAST COFF",15.21,60.86,82.16,96.16,EDM,261,EDM507269,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/507269/507269.jpg,19.40,13.00,6.60,6,975,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","210 - WHL BEAN COFF PREM MELITA 907",6280820,5543760775,055437607759,"MELIT WHL BEAN HAZELNUT",17.63,85.63,115.6,135.3,EDM,16,EDM6280820,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6280820/6280820.jpg,17.20,12.20,11.70,6,907,GR
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","410 - SING SRV COFF KEUR FOLG 30PK",919613,2550020414,025500204147,"FOLGERS COLUM KCUP 30CT",2.86,59.17,79.88,93.49,EDM,168,EDM919613,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/919613/919613.jpg,11.90,7.90,6.30,4,30,EA
"1 - GROCERY","HOT BEVERAGES","61 - TEA BLACK","187 - BLACK TEA REG TWININGS 20EA",868752,7017715586,070177155865,"TWININGS TEA   VARIETY",1.27,22.84,30.83,36.09,EDM,43,EDM868752,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/868752/868752.jpg,8.50,6.50,5.40,6,20,EA
"1 - GROCERY","HOT BEVERAGES","71 - TEA SPECIALTY","230 - SPEC TEA HERB STASH 18-20EA",401638,7765208239,077652082395,"STASH TEA HRB  APP/CHAM",1.43,16.42,22.17,25.94,EDM,121,EDM401638,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/401638/401638.jpg,9.60,5.70,5.70,6,20,EA
"1 - GROCERY","HOT BEVERAGES","81 - HOT CHOC/CHOC SYRUP","190 - HT CH/CHO SYR-POWDER STARB 224G",461483,5446705039,054467050399,"SBUCK HOT CHOC DOUBLE CH",7.42,33.04,44.6,52.2,EDM,183,EDM461483,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/461483/461483.jpg,11.60,19.00,6.20,6,226,GR
"1 - GROCERY","HOT BEVERAGES","96 - MILK SUBSTITUTES","310 - MILK SUB ALMD-ALM B.DIAM 946ML",6280937,4157005960,041570059609,"BD ALM BREZ UNSWTND CHOC",27.56,32.97,44.51,52.09,CAL,29,CAL6280937,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6280937/6280937.jpg,14.70,7.50,8.60,12,946,ML
"1 - GROCERY",COOKIES,"11 - COOKIES-ADULT","279 - COOKIE AD BRK-CELEB 240G",310656,6404200673,064042006734,"CELEB DARK CHOC COOKIE",8.13,33.82,45.66,53.44,EDM,220,EDM310656,"Bulk Foods & Wholesale Grocery>COOKIES",https://test.tgp.crs/item_images/310656/310656.jpg,12.70,10.70,8.20,12,240,GR
"1 - GROCERY",COOKIES,"21 - COOKIES-ALL FAMILY","180 - COOKIE AF BR-DARE-ECONO",6259758,6334802999,063348029997,"DARE ECONO GRAHAM SQUARE",17.08,43.04,58.1,68,EDM,29,EDM6259758,"Bulk Foods & Wholesale Grocery>COOKIES",https://test.tgp.crs/item_images/6259758/6259758.jpg,23.40,12.10,9.40,24,280,GR
"1 - GROCERY",COOKIES,"31 - COOKIES-KIDS","145 - COOKIE KID BR-BEAR PWS FAM PK",6228910,6334800796,063348007964,"BEAR PAWS BIRTHDAY CAKE",6.19,30.25,40.84,47.8,EDM,56,EDM6228910,"Bulk Foods & Wholesale Grocery>COOKIES",https://test.tgp.crs/item_images/6228910/6228910.jpg,11.50,10.00,10.00,6,336,GR
"1 - GROCERY","SNACK CRACKERS","11 - SNACK CRACKERS-ADULT","250 - SNKCRK-ADLT MCH BRETON BITES 125G",744110,5565368440,055653684404,"BRETON BITES ORIGINAL",6.97,30.09,40.62,47.54,EDM,34,EDM744110,"Bulk Foods & Wholesale Grocery>SNACK CRACKERS",https://test.tgp.crs/item_images/744110/744110.jpg,11.90,24.70,38.90,12,200,GR
"1 - GROCERY","SNACK CRACKERS","21 - SNACK CRACKERS-ALL FAMILY","220 - SNKCRK-AF MCH WHEAT THINS",757393,6672100412,066721004123,"WHEAT THINS TOMATO BASIL  200G",3.28,16.30,22.01,25.75,EDM,106,EDM757393,"Bulk Foods & Wholesale Grocery>SNACK CRACKERS",https://test.tgp.crs/item_images/757393/757393.jpg,15.00,11.60,7.40,6,200,GR
"1 - GROCERY","SNACK CRACKERS","31 - SNACK CRACKERS-KIDS","120 - SNKCRK-KDS MCH GLDFSH 168-200",6238497,1410027356,014100273561,"GOLDFISH VEGGIES & FRUIT",5.84,30.95,41.78,48.9,EDM,115,EDM6238497,"Bulk Foods & Wholesale Grocery>SNACK CRACKERS",https://test.tgp.crs/item_images/6238497/6238497.jpg,16.00,8.90,7.60,12,180,GR
"1 - GROCERY",CONFECTIONERY,"11 - CHOCOLATE","340 - CHOC BAR-TABLET CADBURY",6299184,6120001611,061200016116,"CADBURY DMLK   VANL CREM",4.81,46.41,62.65,73.33,EDM,0,EDM6299184,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",,10.00,3.20,7.00,21,95,GR
"1 - GROCERY",CONFECTIONERY,"21 - GUM","105 - GUM-SINGLE SERV MDLZ SLAB",146761,5770022570,057700225707,"TRIDENT SLB GM BBLGUM",1.01,13.37,18.05,21.12,EDM,142,EDM146761,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/146761/146761.jpg,11.70,7.90,7.50,12,1,EA
"1 - GROCERY",CONFECTIONERY,"31 - MINTS","105 - MINTS-SINGLE SERV HERSHEY",517979,6800000935,068000009355,"HSY ICEBRKRS   FRST WNTR  GRN",0.89,9.88,13.34,15.61,EDM,15,EDM517979,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/517979/517979.jpg,14.00,10.90,5.90,6,34,GR
"1 - GROCERY",CONFECTIONERY,"41 - CANDY","340 - CANDY BAG-MAYNARDS 170-185GR",835744,5770021502,057700215029,"MYNRD ORG GUMMY PEG TOP",5.46,22.44,30.29,35.46,EDM,29,EDM835744,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/835744/835744.jpg,15.90,7.40,3.20,12,170,GR
"1 - GROCERY","CONES/TOPPINGS/FREEZE POPS","21 - TOPPINGS","997 - TOPPINGS-F/SERVICE MILK SHAKE",882878,6280254261,062802542614,"LYNCH MLKSHK SYRUP RASPBR",23.00,26.97,36.41,42.61,EDM,7,EDM882878,"Bulk Foods & Wholesale Grocery>CONES/TOPPINGS/FREEZE POPS",https://test.tgp.crs/item_images/882878/882878.jpg,11.70,6.00,12.20,2,4,LT
"1 - GROCERY","COLD CEREAL","15 - COLD CEREAL ADULT","256 - CLD CRL-ADULT REG POST SPSZ SHR 525",707331,62815401009,628154010098,"POST SPN SZ ORG SHRED WHT",17.48,41.91,56.58,66.22,EDM,25,EDM707331,"Bulk Foods & Wholesale Grocery>COLD CEREAL",https://test.tgp.crs/item_images/707331/707331.jpg,16.10,16.60,11.00,12,525,GR
"1 - GROCERY","COLD CEREAL","25 - COLD CEREAL FAMILY","450 - CLD CRL-FMLY-JMBO-KELL CORN FLAKES",870097,6410010819,064100108196,"KELL CORN FLAKES JUMBO",21.62,42.54,57.43,67.21,EDM,94,EDM870097,"Bulk Foods & Wholesale Grocery>COLD CEREAL",https://test.tgp.crs/item_images/870097/870097.jpg,20.30,20.00,13.90,6,1.22,KG
"1 - GROCERY","COLD CEREAL","35 - COLD CEREAL KIDS","300 - CLD CRL-KIDS FMLY- GM KID",440198,6563329706,065633297067,"GM NESQUIK CEREAL",21.03,64.91,87.63,102.56,EDM,63,EDM440198,"Bulk Foods & Wholesale Grocery>COLD CEREAL",https://test.tgp.crs/item_images/440198/440198.jpg,19.30,15.80,13.30,12,600,GR
"1 - GROCERY","COLD CEREAL","45 - COLD CEREAL - GRANOLA/MUESLI","400 - CLD CRL GRAN - NP LOVE CRUNCH",242628,5844916206,058449162063,"NP LOVE CRCH DK CHOC PB",4.96,25.50,34.43,40.29,CAL,110,CAL242628,"Bulk Foods & Wholesale Grocery>COLD CEREAL",https://test.tgp.crs/item_images/242628/242628.jpg,18.80,5.30,9.00,6,325,GR
"1 - GROCERY","COLD CEREAL","90 - COLD CEREAL SMOOTHIE/SHAKES","150 - COLD CEREAL SMOOTHIE POWDER GOODFAT",6233878,62805599738,628055997382,"LOVE GOOD FATS VANILLA GF",0.85,21.17,28.58,33.45,CAL,22,CAL6233878,"Bulk Foods & Wholesale Grocery>COLD CEREAL",https://test.tgp.crs/item_images/6233878/6233878.jpg,4.20,4.20,6.20,1,400,GR
"1 - GROCERY",WRAPS,"11 - GARBAGE BAGS","525 - GARB BAGS GLAD KC 60-100'S",862003,6748930279,067489302797,"GLAD WHITE TALL 45L 24X28",12.98,59.10,79.79,93.38,EDM,0,EDM862003,"Bulk Foods & Wholesale Grocery>WRAPS",https://test.tgp.crs/item_images/862003/862003.jpg,14.20,9.80,8.60,6,60,EA
"1 - GROCERY",WRAPS,"71 - PICNIC SUPPLIES","230 - PICNIC SUPP CUPS SOLO SQUARE/CAFE",6205165,4116500610,041165006100,"SOLO IT S MY CUP 18OZ",8.26,38.15,51.5,60.28,EDM,80,EDM6205165,"Bulk Foods & Wholesale Grocery>WRAPS",https://test.tgp.crs/item_images/6205165/6205165.jpg,23.70,15.90,7.80,12,22,EA
"1 - GROCERY",LAUNDRY,"11 - LAUNDRY DETERGENT","240 - LAUNDRY DET LIQ GAIN 2X 2.95L",2400281,3700098330,037000983309,"GAIN LQ HE 2X  MNLGHT BRZ  2.95L",30.62,45.21,61.03,71.43,EDM,68,EDM2400281,"Sanitation and janitorial>LAUNDRY",https://test.tgp.crs/item_images/2400281/2400281.jpg,15.70,11.10,11.70,4,64,EA
"1 - GROCERY",LAUNDRY,"21 - FABRIC SOFTENER-SHTS","250 - FABRC SOFT-SHTS BOUNCE WRINKLE 60CT",6245880,3700090712,037000907121,"BOUNCE WRINKLE GRD OUTDR  FRESH",5.55,39.41,53.2,62.27,EDM,0,EDM6245880,"Sanitation and janitorial>LAUNDRY",https://test.tgp.crs/item_images/6245880/6245880.jpg,13.30,7.60,7.70,6,60,EA
"1 - GROCERY",LAUNDRY,"71 - LAUNDRY ADDITIVES","800 - L. ADDITIVES SNUGGLE SCENT BOOSTER",2465037,7261346678,072613466788,"SNUGGLE PLUS SCNT BOOSTR  SPRING",4.25,21.55,29.09,34.05,EDM,0,EDM2465037,"Sanitation and janitorial>LAUNDRY",https://test.tgp.crs/item_images/2465037/2465037.jpg,7.00,6.00,9.50,4,397,GR
"1 - GROCERY",CONDIMENTS,"10 - KETCHUP","997 - KETCHUP-FOODSERVICE BULK",999847,5880738303,058807383031,"HUNTS KETCHUP",44.44,41.31,55.77,65.27,EDM,3,EDM999847,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/999847/999847.jpg,18.70,12.60,7.00,6,2.84,LT
"1 - GROCERY",CONDIMENTS,"20 - MUSTARD","210 - MUSTARD-FRENCHS SQUEEZE 400ML",916130,5620093303,056200933037,"FRCHS SWEET YELLOW MUST",13.42,25.37,34.25,40.08,EDM,35,EDM916130,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/916130/916130.jpg,10.30,8.60,7.10,12,400,ML
"1 - GROCERY",CONDIMENTS,"40 - BBQ SAUCE","555 - BBQ SAUCE-STUBB'S 450ML",740613,73475601009,734756010098,"STUBB S BBQ SCE ORIGINAL",10.58,18.86,25.46,29.8,EDM,43,EDM740613,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/740613/740613.jpg,9.30,6.20,7.20,6,450,ML
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","540 - HOT SAUCE-FRANKS 354ML",916015,5620094201,056200942015,"FRNKS RH HONEY GARLIC",19.26,47.30,63.86,74.73,EDM,41,EDM916015,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/916015/916015.jpg,11.20,8.30,7.90,12,354,ML
"1 - GROCERY",CONDIMENTS,"70 - GRAVY & DRY SAUCES","120 - GRAVY-MCCORMICK GOURMET 30-56GR",938928,6620090556,066200905569,"MCCK GRMT ROAST GRVY MIX",1.10,19.44,26.24,30.72,EDM,82,EDM938928,"Bulk Foods & Wholesale Grocery>CONDIMENTS",https://test.tgp.crs/item_images/938928/938928.jpg,5.80,4.80,6.80,12,32,GR
"1 - GROCERY",CONDIMENTS,"80 - BOULLION PRODUCTS","995 - BOULLION-FOODSERVICE",6237747,6335000032,063350000328,"KNORR I.F ROAST UMAMI GF",1.19,11.42,15.42,18.04,EDM,0,EDM6237747,"Bulk Foods & Wholesale Grocery>CONDIMENTS",,6.00,6.00,8.90,1,400,ML
"1 - GROCERY",CLEANING,"11 - ROOM DEODORANTS","700 - RM DEOD-FEBREZE SPRAY",616219,3700096255,037000962557,"FBRZ AIR       MORNG&DEW  250G SPRY",4.96,17.33,23.4,27.38,EDM,0,EDM616219,"Sanitation and janitorial>CLEANING::Restaurant & Commercial>CLEANING",https://test.tgp.crs/item_images/616219/616219.jpg,7.60,5.30,10.10,6,250,GR
